shap_TransactionAmt,shap_amt_log,shap_amt_rounded,shap_amt_cents_99,shap_hour,shap_day_of_week,shap_is_night,shap_is_weekend,shap_card4_enc,shap_card6_enc,shap_card1,shap_card2,shap_card3,shap_card5,shap_product_enc,shap_p_email_isna,shap_r_email_isna,shap_email_match,shap_p_email_risky,shap_has_identity,shap_identity_count,shap_is_mobile,shap_C1,shap_C2,shap_C3,shap_C4,shap_C5,shap_C6,shap_C7,shap_C8,shap_C9,shap_C10,shap_D1,shap_D2,shap_D3,shap_D4,shap_V1,shap_V2,shap_V3,shap_V4,shap_V5,shap_V12,shap_V13,shap_V14,shap_V15,TransactionID,isFraud,fraud_probability,TransactionAmt,ProductCD
-0.5394267,0.3085294,0.016871028,0.005649097,-0.1254388,-0.08560456,0.10240145,0.086143255,-0.0034929991,0.1745797,0.097936235,0.042866617,-0.14816189,-0.00065122993,-0.32498232,0.015600778,0.051751953,0.012601029,-0.0033637811,-0.009028561,0.015097589,-0.027253754,-0.37057093,-0.32074517,0.004302491,0.012320904,0.06974439,-0.13991143,-0.02062823,-0.034919452,-0.039854046,-0.0010717096,-0.07153866,0.01689914,0.020497857,0.06519107,-0.0014934306,0.0071611856,-0.007808546,-0.0028084116,-0.0014631326,-0.047649954,-0.031654723,-0.024715997,-0.016680844,3095322,0,0.026252309,50.0,R
0.20968387,-0.0015154311,0.029073989,0.0055055134,-0.103879064,-0.04444857,0.06498002,0.07642158,-0.0028940353,0.2574873,0.13744582,-0.013015346,-0.11898485,0.0026890656,0.098436125,0.012334075,-0.012039689,-0.0009836943,-0.001814214,0.04024005,-0.13953382,-0.03148198,-0.19661476,-0.21200362,0.004364272,-0.02085333,0.15162279,-0.18392403,-0.013511065,-0.041902862,-0.03488559,0.0026241704,0.050831858,0.20899758,0.33694148,0.07849151,0.00026949504,0.0044390527,-0.0073052756,-0.0011950475,-0.0003557941,-0.06548597,-0.03212336,0.005727603,-0.015515726,3445012,0,0.13513705,171.0,W
-1.3358976,0.61629856,-0.016084995,0.004695796,-0.21387915,-0.054374803,0.110370055,0.09456844,0.0045567844,-0.20727332,-0.048159726,0.03965527,-0.7858225,0.022152165,-0.015659349,0.002691951,-0.028280267,0.0110142995,0.0066999015,0.051859874,-0.21628542,-0.017894622,-0.2718856,-0.2606362,0.004111099,-0.046129093,0.19962133,0.06105133,-0.0005210075,-0.06510233,-0.044994637,0.009086299,-0.12454692,-0.013625674,-0.0011237068,0.051575042,-0.0010508766,0.0049940045,-0.0032940453,-0.0020448014,-0.00029544087,-0.040381394,-0.033016324,-0.009045051,-0.016735952,3000890,0,0.0072631044,14.199,C
-0.12976265,-0.026567312,0.09849336,0.0017176918,-0.10702614,-0.19897586,0.09552394,0.07522464,0.03362677,-0.08487813,-0.47174922,0.10167588,-0.12676746,0.015750991,0.022457344,0.010097346,-0.010275307,-0.0027437576,0.007227205,0.043366916,-0.1527291,-0.021896565,-0.055923026,0.16851929,0.0033730941,-0.021366829,-0.7697493,0.16987817,-0.006137871,-0.096270025,-0.0038069612,0.011496656,-0.56834036,-0.17965767,-0.83109355,-0.6629781,-0.0001412482,0.005502292,-0.01477906,-0.0048833936,-0.0017836575,-0.113608584,-0.062892266,0.00029114637,-0.017633589,3476405,0,0.0019876417,108.95,W
-0.38140953,0.3363531,0.027391816,0.0037475512,0.23487219,-0.05335545,-0.09437922,0.14214505,0.0101426095,-0.050358187,0.22846596,0.18292189,-0.08083991,0.0062866807,0.03447116,0.0055307173,-0.010603552,0.00050929165,0.0012512933,0.040662453,-0.13398616,-0.0098985545,-0.22244172,-0.28118423,0.0040403917,-0.014151607,0.17051171,-0.17055167,-0.0061847987,-0.026194753,0.32614383,0.015500436,-0.19945464,-0.1280953,0.297135,-0.31766385,0.0021115716,0.003001254,-0.008474682,-0.005017945,-0.0007148064,0.030368378,-0.003301855,0.0011340337,-0.0105730705,3448776,0,0.07996958,57.0,W
-0.11167233,-0.00013605302,-0.01605501,0.0048929183,-0.10462884,-0.25696203,0.08587448,0.077952765,-0.16993628,-0.185158,0.059994094,-0.00827721,-0.15050861,-0.0035890872,0.027456604,0.005636438,-0.013003318,-4.5925706e-05,-0.0026368303,0.040214036,-0.1482911,-0.023783807,-0.1284418,-0.13760544,0.0038460398,-0.047200494,-0.86972237,-0.1503354,-0.0032113404,-0.11585652,-0.08313232,0.009022884,0.077254646,-0.012292826,-0.9322092,-0.40487826,0.00029575892,0.005957328,-0.005675859,-0.0011144915,-0.002130996,-0.110508166,-0.06717444,0.0027965019,-0.014158745,3282666,0,0.0019897353,107.95,W
0.1412248,-0.10398849,0.09168387,0.005861315,0.55539423,0.19323817,-1.0478148,0.07631182,-0.14992967,-0.23318824,-0.07312986,-0.10520536,-0.108860105,-0.17420119,0.0352672,0.014512638,-0.013662542,0.0034755648,-0.0030687694,0.05123018,-0.22918274,-0.02076736,-0.1585896,-0.21654247,0.00416942,-0.029770311,-0.80171394,-0.16287392,0.01175998,-0.042332314,-0.05182089,-0.005607158,0.08431116,0.2538557,0.2695875,0.050986864,0.00045487302,0.004256616,-0.004839426,-0.00085968006,-0.00063013704,-0.072861016,-0.03198494,0.0032549566,-0.012452691,3288568,0,0.012822319,117.0,W
-0.6734981,0.35266143,-0.01154655,0.004801182,0.4088567,0.16692533,-0.98945516,0.04888968,-0.029460683,-0.12091222,0.07295949,0.09010152,-0.14850605,-0.0037389232,0.16166712,0.016760053,0.05774661,0.06429335,-0.005810893,-0.0052397377,0.115881935,-0.024965022,-0.8807304,-0.30079833,0.0058398987,0.032832343,0.09138506,-0.16802675,0.00062772783,0.49201494,-0.044498447,0.0015563238,0.25780743,0.030832967,0.057579968,0.109046675,-0.0013841756,0.0053940876,-0.007390838,-0.0013483893,-0.00022727705,-0.035622057,-0.038599916,-0.015915608,-0.022116592,3502505,0,0.038347892,40.0,H
-0.0016579938,0.10621047,0.0072809453,0.005203061,-0.16973872,-0.03467738,0.08158042,0.07569671,0.02810214,0.15701082,0.02521862,0.068695985,-0.1063693,-0.01652538,0.4971249,0.035713278,0.038990304,-0.012933782,0.0057927263,-0.005045153,0.1406077,-0.027154267,-0.37277192,0.024720713,0.006076407,0.3051368,0.13703859,0.3225149,0.0012910974,0.541009,-0.044168852,-0.031454243,0.356274,0.38566878,0.2035219,0.15037479,0.0003643287,0.004504782,-0.004381391,-0.015042796,-0.00048166732,0.025544738,-0.026199095,-0.016114611,-0.011974037,3058647,1,0.62291926,100.0,S
0.17218792,-0.084325865,0.038973164,0.0043035108,-0.1591371,-0.16386198,0.110235564,0.06453497,0.011544304,-0.21798424,0.11812958,-0.047757994,-0.083687015,0.014775151,0.019784369,0.010680718,-0.010591406,0.0005516385,0.005466787,0.04200535,-0.14179039,-0.031442735,-0.24215223,-0.05689181,0.0040403865,-0.006167333,0.19056271,0.17664741,-0.0026370552,-0.07151083,-0.021450745,0.0058582914,-0.14712308,-0.09444783,-0.7588474,-0.2772654,-0.0002051587,0.007045492,-0.011761782,0.1166491,0.116173856,0.03012931,0.0020000495,0.0007716126,-0.0075867847,3520316,0,0.023795005,226.0,W
0.47799295,-0.029408162,0.10071591,0.0026541885,-0.07520167,-0.06360197,0.11596383,0.09456206,0.03678504,-0.08956648,0.0723931,0.09271389,-0.16952072,-0.010412932,0.014945623,0.0097622685,-0.030209439,0.0017024246,-0.0032975122,0.03943804,-0.14240418,-0.015824197,0.36337495,-0.07667689,0.004000914,-0.014659223,-0.7595752,-0.8949146,-0.0070890305,-0.12187837,0.35919893,-0.005982193,-0.14426197,-0.70470244,-0.6023201,-0.25566,0.002746988,-0.008157115,-0.017503124,-0.0028036323,-0.001011051,-0.11937778,-0.0175931,0.010516541,-0.0088970065,2997824,0,0.0071628294,335.0,W
0.5675638,-0.051807187,-0.03396611,0.00500116,-0.13729249,-0.37589297,0.056615457,0.079419434,-0.19760215,-0.2037754,-0.100666136,-0.17379275,-0.18305753,0.011868164,0.015821422,0.019948114,-0.015378707,0.0013053833,0.0015315455,0.044382934,-0.16626468,-0.06324441,-0.14283468,-0.25362036,0.0043269144,-0.041321266,-1.0064529,0.068927675,-0.007368978,-0.10742593,-0.11381641,-0.009753309,-0.025790785,-0.08020622,-0.011507373,0.120259024,-0.00059420354,0.009270279,-0.005603235,-0.0008043796,-0.0010005237,0.0015315334,-0.010942839,0.0014186216,-0.01345796,3136538,0,0.0076552867,654.53,W
-0.7973935,0.38437903,0.0015637395,0.0034424316,0.5712949,0.8291166,-0.894943,-1.1352341,-0.021487037,-0.13740703,-0.05546795,-0.14466661,-0.1587555,-0.03696949,0.12057283,0.017203795,0.07418143,-0.0661118,0.00050348835,-0.0048985453,0.122017145,0.12050901,-0.4144129,-0.21535319,0.008615644,0.04350463,0.08398447,-0.15730515,-0.007055757,-0.054828905,-0.053818386,0.0318369,-0.05622398,0.029825209,0.021138774,0.065348126,-0.0014603552,0.005527661,-0.003526494,0.0058885366,-0.00019622978,-0.0526103,-0.034579247,-0.0003358041,-0.057580385,3103589,0,0.012607349,35.0,H
-1.1447293,0.6672965,-0.027981093,0.0044212886,-0.07127265,0.83669007,0.099503815,-1.2751505,0.047632243,-0.019265475,0.07044243,-0.077612065,-0.13210793,0.026103236,0.01754918,0.012505498,-0.011510059,0.0024756417,0.02664911,0.039283935,-0.16324657,-0.014091522,-0.09074644,0.14286037,0.004480395,-0.011934232,-0.932045,0.06630382,0.009261938,-0.07238281,0.13998143,0.006708067,-0.013153668,-0.43679473,-0.42634904,0.043233924,0.002608255,0.004277991,-0.00917125,-0.01046772,0.0012417483,-0.0030301767,0.020532189,0.0013551592,-0.025634898,3472804,0,0.0066010715,20.95,W
0.2298803,-0.08816452,-0.03196003,0.004234946,-0.14826187,-0.17115092,0.08815348,0.09439881,-0.16713415,-0.06772592,0.068831846,0.04023484,-0.162363,0.015174661,0.020896373,0.016753467,-0.010430126,-0.0010521513,0.004962925,0.04252822,-0.1934249,-0.03776019,0.014943001,-0.10743847,0.0043585203,-0.013034424,-0.74955595,-0.05880701,9.856732e-05,-0.14440481,-0.06323196,0.0091023715,-0.11394142,-0.19784392,-0.57278466,0.12168119,0.00030894188,0.0064329654,-0.0060929647,-0.0023877462,-0.0014123945,-0.09247021,-0.04264793,0.00075178867,-0.012373536,3266419,0,0.008059982,209.95,W
0.21131057,0.029542133,-0.044443436,0.00059092196,0.7121521,0.80067676,-0.89656436,-1.1492465,0.057048976,-0.11936668,0.12959401,0.07789477,-0.14803027,0.058444303,0.016527109,0.0196431,-0.013705161,0.0021717383,0.0017042707,0.042008433,-0.23887955,-0.022341201,0.052992057,0.24298054,0.0044750455,-0.033699363,-1.0371628,0.19830966,0.0029645863,-0.12990838,0.107385956,0.0063044205,0.1027792,0.07190906,-0.36023945,0.17053053,-0.017850006,0.0056367335,-0.009685887,7.153084e-05,-0.0027823183,0.01203353,-0.018103594,-0.00014166572,-0.009209201,3492801,0,0.030700361,129.95,W
-1.0766555,0.7010012,-0.022144966,0.004546802,-0.17100221,-0.14373757,0.12270832,0.10156751,0.009520755,-0.2283437,0.028371641,0.06264236,-0.08670636,-0.18112051,0.038172737,0.009115339,-0.011333039,0.0011566653,0.0026585234,0.037958562,-0.20557457,-0.023273878,-0.22458777,0.12712501,0.004210737,-0.009978978,0.23603974,-0.11499046,0.016151989,-0.040414415,0.010573572,-0.00349777,-0.026154011,-0.07669608,0.1704755,0.044823635,0.0033538935,0.0069288556,-0.00541324,-0.012427357,-0.001362307,-0.061806913,-0.035157852,0.0010726723,-0.017715318,3016763,0,0.032972883,24.5,W
0.22080016,-0.05328962,-0.013485042,0.0035707797,-0.054089434,0.7907769,0.086922735,-1.0981486,0.05477898,0.05527626,-0.006353298,-0.47007957,-0.12616509,-0.023298366,0.022570798,-0.0031016236,-0.013614697,0.0014652762,0.0012556105,0.035978314,-0.09396492,-0.018453429,-0.2138706,-0.12686732,0.0040306994,-0.009957808,-0.6751445,-0.1722554,0.0015093161,-0.07082658,-0.075637154,0.006698841,-0.32845247,-0.27211037,-0.739878,-0.46885377,0.00044998428,0.0041871727,-0.0065319343,-0.009358337,-0.0036827328,0.02782499,-0.007483727,0.0025392012,-0.010586043,3151399,0,0.0020588904,209.95,W
0.80718046,0.0065245987,-0.007855786,0.0043756645,-0.08451082,0.7817335,0.06371977,-0.7893618,-0.012030623,-0.16536206,0.1619839,0.08377442,-0.0865747,0.004058202,0.44431943,0.023195501,0.056823142,-0.087112404,-0.03050776,-0.004271495,0.19954786,0.49737233,-0.1084372,0.13098206,0.026187822,0.03923548,0.1652919,0.08249942,0.0022153743,-0.025991257,-0.048096947,0.028817367,0.030785043,0.06404324,0.19824433,0.13672173,0.00048924936,0.0033136448,-0.005757966,-0.002788549,-0.0001938873,0.08334352,-0.016825112,0.0018824001,-0.011314831,3371528,1,0.57518727,250.0,S
-0.44814488,0.28976855,0.030051222,0.004504795,-0.10577969,-0.09370669,0.120862745,0.08490455,0.015640175,-0.19892894,0.25486195,0.102854885,-0.119729996,0.038379427,0.04982909,0.034035403,-0.016420508,0.0063919085,0.0042910227,0.03757616,-0.15895061,-0.01508905,-0.24131602,-0.0037657819,0.0043408293,-0.054537125,0.19792919,0.0181242,0.010324164,-0.05398668,-0.035837244,0.0039905864,-0.1002687,-0.0013415976,0.18980725,0.06300602,0.0018172385,0.0052867453,-0.0061729383,-0.0013224648,-0.0008027977,0.0060809585,-0.008444081,0.00047060734,-0.009768559,3271161,0,0.080334775,54.0,W
-0.08434705,0.118338466,-0.0037775354,0.003003892,0.78295743,0.024935804,-0.0903579,0.10824302,0.04083669,-0.18066084,0.026951158,-0.022795668,0.58449674,-0.019421298,0.0014461629,0.013169845,0.0479609,0.018344188,-0.0006037108,-0.0062454347,0.16155754,0.118511625,1.7864237,0.4748266,0.004201285,0.027709927,0.11786841,0.52898777,0.07261706,1.2325438,-0.0071355314,-0.09019789,-0.022953335,0.19293302,0.06134984,0.25311235,0.0003845065,0.0041148616,-0.005664779,-0.0043497733,-0.00072959287,-0.031585958,-0.03350645,0.028078334,0.050582044,3405227,1,0.9809887,73.954,C
0.1485458,-0.06316606,0.03262713,0.0035480151,-0.17103875,-0.038894188,0.12190123,0.10279653,-0.014761515,-0.2552971,-0.1848018,-0.009463654,-0.087461315,-0.021293713,0.033931367,0.013416942,-0.009658314,0.00019614675,-0.0019974085,0.04158367,-0.12549008,-0.022325654,-0.15060547,-0.20468947,0.003965157,-0.009120734,0.13942914,-0.19739942,-0.008581773,-0.052807372,-0.051572304,0.008332649,-0.19200975,-0.060418516,0.025683895,-0.30875602,-0.008845469,0.004210615,-0.0031165383,-0.0049414025,-0.0030921202,0.03047977,-0.011228724,0.0018555357,-0.008982098,3232566,0,0.019686557,226.0,W
-0.47331247,0.33091566,0.1034931,0.005043678,0.4215517,0.16469227,-1.1894144,0.094634466,-0.12323041,-0.24361938,-0.10617407,-0.029242221,-0.10107841,-0.19020255,0.035193305,0.014862308,-0.011587551,-0.0018570588,-0.0033482187,0.04820827,-0.16817273,-0.010461811,-0.114586234,-0.08716776,0.0039214343,-0.012204305,-0.6228655,-0.1478459,0.005453996,-0.057911687,-0.03783878,0.0133019695,-0.004052971,-0.07423947,-0.46711975,-0.06259778,-0.0013090036,0.004195845,-0.008025454,-0.0011817601,-0.0024549367,-0.095827915,-0.050845116,0.0028021594,-0.011219833,3018597,0,0.0036793095,50.0,W
0.620114,-0.05424374,0.103631675,0.0012997575,0.44017595,0.092720725,-0.8365682,0.07810001,0.03724581,-0.042614605,-0.43804368,0.1027152,-0.16787209,-0.022671798,0.010587633,0.019539604,-0.017764846,-0.005821976,-0.014356726,0.043617606,-0.17431673,-0.041305535,0.2917491,-0.32117507,0.0038501788,-0.018154256,-0.5645297,-1.0700184,-0.015668435,-0.12063348,0.40655866,0.0045751994,-0.598275,-0.39027557,-0.60276175,0.15026766,-4.342424e-05,-0.000436066,-0.015144298,-0.012770123,0.0008502983,-0.119323626,-0.036397308,0.009637332,-0.031796176,3387797,0,0.0034899535,511.95,W
-0.37638512,0.26872742,-0.008717783,0.0033615734,0.62802196,-0.021379687,-0.9207022,0.083220094,-0.017092576,0.18316965,0.09486017,0.07134432,-0.6487871,-0.01699891,-0.023549343,0.015180043,0.041457735,-0.002921852,-0.0015311978,-0.012016273,0.093652606,0.12268407,-0.7668375,0.00040118946,0.0041348916,-0.030117495,0.15001017,0.053137287,0.10037882,0.145046,-0.04271812,0.020492414,-0.06591825,-0.34886625,-0.56366706,0.09691771,-0.0011705394,0.0055308104,-0.0052920827,-0.0007293608,-0.00097520684,-0.08726692,-0.044636033,-0.0009970507,-0.052680902,3565538,0,0.014502176,54.594,C
-0.50062734,0.22851725,-0.017298903,0.003369989,-0.141326,-0.018284343,0.12748043,0.1167232,-0.20027827,-0.089789495,0.062070712,0.09875511,-0.091053136,-0.03739062,0.031639826,0.016362062,-0.012211319,0.0036054822,0.021248043,0.04549317,-0.12091981,-0.0088667525,-0.1265821,-0.09117904,0.003880083,-0.018105526,-0.52245677,-0.112874545,0.006917247,-0.07157229,0.022518082,0.0067759324,-0.065379575,-0.37041938,-0.4539054,-0.4081314,-0.0013296616,0.0060351957,-0.0064462046,-0.00081937225,-0.0021043038,0.04711038,0.0048374324,0.0025518227,-0.009469038,3057926,0,0.006816639,57.95,W
-0.57015616,0.32733923,-0.039578315,0.0039808755,-0.13580033,-0.14940172,0.12878981,0.087835,0.024860892,-0.12525183,-0.36476305,0.030577265,-0.12199801,-0.21263324,0.022310613,0.010433403,-0.011637973,0.00024951628,-0.0021495572,0.043585323,-0.16978942,-0.01660385,-0.10072986,0.21601228,0.003927155,-0.021790355,-0.86929286,-0.0337101,0.0011440323,-0.1069678,0.06536656,0.015620396,-0.056944028,-0.17710249,-0.5565117,-0.37287408,0.0023685927,0.0068223923,-0.007087571,-0.006727503,-0.00069887895,-0.12043041,-0.044957694,0.00026552353,-0.014247408,3562054,0,0.003150716,47.95,W
-0.00844234,-0.15017371,0.03826209,0.0032830155,0.48899195,0.10428322,-0.9406853,0.10884496,0.017580852,-0.22109462,0.01983455,0.12847388,-0.08160616,0.018606791,0.015790496,0.010266123,-0.010612219,0.0016683062,-0.0039752824,0.040277068,-0.15100354,-0.022587106,-0.2435362,0.033042684,0.0040106387,-0.006452644,0.17514671,-0.16646692,-0.0015987934,-0.065420076,-0.069262356,0.013734707,-0.029495457,-0.060420122,-0.92538023,-0.35320303,-0.00015244968,0.004297534,-0.010587337,-0.004789168,-0.0020173045,0.005766998,0.0044036736,0.000949387,-0.007559958,3061333,0,0.009587797,117.0,W
-0.46208996,0.351511,-0.040587068,0.0029065467,-0.059157133,0.0035634513,0.08735056,0.09745624,0.06262777,-0.22512908,-0.023056487,-0.049867712,-0.16728348,-0.30163684,0.024669383,0.0108895665,-0.011595798,0.00122355,-0.0053161415,0.039771024,-0.18204077,-0.017421091,0.076549046,-0.17005062,0.0040342235,-0.022944631,-0.8436506,0.09330179,0.013980595,-0.18179259,0.4988099,0.0034375521,0.038092375,-0.16669029,-0.54083484,-0.021961754,0.0022779184,0.0043219686,-0.015881266,-0.00899187,-0.014434621,-0.12243532,-0.044576608,0.008776364,-0.018656272,3377451,0,0.00964952,52.95,W
0.09269113,0.020820815,-0.0011144589,0.00454198,0.3895694,0.10922056,-0.7859507,0.09304903,-0.28397006,0.123401105,-0.057743624,-0.0018722811,-0.16127747,-0.03121425,-0.35858735,0.013148582,0.030279681,0.035613906,-0.004598581,-0.009261243,0.06449371,-0.06583328,-0.89886063,-0.027512465,0.0042782896,0.0053037493,0.14192915,-0.14370896,0.004784969,0.32756343,-0.042963948,0.007872011,0.2559465,0.07117206,0.1329384,0.12510072,0.00033768063,0.0048863674,-0.005188629,-0.0016292932,-0.0003351654,-0.025927158,-0.024328321,-0.0318764,-0.0137811955,3519035,0,0.037068542,150.0,R
-0.41546527,0.24955766,-0.006626762,0.0060691005,0.4638518,0.19913678,-1.0551631,0.08451907,-0.11623628,-0.25822586,0.07034559,0.23815311,-0.37690064,0.027548628,0.017213728,0.015658952,0.06315274,0.015442913,-0.008022005,-0.0069529703,0.15810712,-0.020210575,-0.5496984,-0.13964377,0.0041233036,0.003874599,0.0014674882,-0.13182786,0.037538465,-0.09389761,-0.037319895,0.04717129,-0.040058378,0.04408664,0.07446752,0.06091234,-0.0015175212,0.0061782645,-0.008448729,-0.0017060002,-0.0005759868,-0.029012317,-0.021968555,0.0043194345,0.0327289,3313887,0,0.023374118,45.315,C
-0.599451,0.22753772,0.017080551,0.003537646,-0.015448292,0.8259399,0.095741585,-1.197628,-0.046447877,-0.06119357,-0.2250831,-0.22083625,-0.10290011,-0.054070853,0.029395223,-0.0016556646,-0.013089289,-0.00085331855,-0.04741171,0.045628134,-0.099348366,-0.009652433,-0.16753791,-0.11404636,0.003465205,-0.019349547,-0.7781413,-0.12201187,0.008790624,-0.055346385,-0.023724252,0.014982826,-0.6232822,-0.29762873,-0.7701867,-0.41155756,0.0021769318,0.002954693,-0.012536639,-0.009588962,-0.00021183549,-0.096260324,-0.0798943,0.0015228414,-0.021454915,3512385,0,0.0006372608,57.95,W
0.27379313,-0.023356855,0.0499293,0.006047919,-0.0672518,0.86377627,0.082970135,-1.2290415,-0.0031295696,-0.16237998,0.046317942,0.091194056,-0.06821067,0.020101381,0.022791754,0.013971847,-0.01406217,0.0077951555,-0.0014610218,0.041274194,-0.13596956,-0.033244565,-0.17903431,-0.15869169,0.004832859,-0.016520085,0.15705064,-0.15332781,0.0043460517,-0.029927483,-0.02558571,0.00484484,0.0686193,0.26349223,0.3058523,0.048634425,-0.0006546669,0.0036825347,-0.007861213,-0.009969158,-0.0015146157,0.024826605,-0.008216276,0.0021054458,-0.008315511,3032311,0,0.093799785,226.0,W
0.58395386,-0.021092588,-0.041464165,0.004570423,0.5100102,0.77391565,-0.6481538,-1.144417,-0.10589791,0.22630961,-0.10606025,-0.020089898,-0.16260909,-0.047593765,0.02984734,0.012009111,-0.012232041,0.006201736,-0.00028747023,0.04288589,-0.11891731,-0.033227313,-0.09905881,-0.22813775,0.0042531895,0.00037375273,-0.9613496,-0.14973354,-0.0046272688,-0.053869683,-0.06653509,0.008063901,-0.09804634,0.06815766,-0.8108449,-0.22879769,0.004971646,0.0058968295,-0.0023166477,-0.000571876,-0.0071576834,0.0041103605,-0.0224825,0.0067040524,-0.010548927,3062335,0,0.0052071293,644.95,W
-0.56981313,0.28393725,-0.0033515473,0.004984517,0.97890276,-0.16545425,-0.119601384,0.08799316,0.007067884,-0.1533329,0.041296024,0.045884296,-0.13289358,0.005368503,0.16008939,0.016410466,0.07707315,0.053037044,-0.0032103013,-0.009096026,0.20151828,-0.022101378,-0.39680198,-0.3092658,0.0058480734,0.030683639,0.09681055,-0.15284677,-0.0043904027,-0.07950445,-0.037388,0.030075096,-0.06449784,0.032454852,0.033761624,0.06640721,-0.0015195693,0.005228674,-0.008756724,-0.0054140016,-0.00026291647,-0.028510902,-0.030277986,-0.009077843,-0.020542026,3177459,1,0.083043024,50.0,H
0.5801027,-0.037187885,-0.051372748,0.005768474,-0.067876704,0.89688116,0.06512676,-1.3277378,-0.12964667,0.24040838,0.0018070742,-0.053026836,-0.19054587,-0.0022399607,0.02266726,0.01358798,-0.016062638,-0.0015744057,-0.0020044562,0.03995101,-0.13487263,-0.055979945,-0.122930676,-0.2856505,0.0048370073,-0.0324392,-1.2536186,-0.12477788,-0.008899128,-0.07236426,-0.05442066,-0.009726228,-0.033843488,-0.10592297,0.005184878,0.010433145,-0.00087172125,0.006356839,-0.004971585,-0.006733667,-0.0017261391,0.022294395,-0.0076092863,0.006729217,-0.013562783,3455088,0,0.009692352,565.06,W
-1.1033835,0.69682455,-0.05326202,0.0026426248,-0.12604444,-0.29513597,0.1122328,0.10073168,0.06936051,-0.06327182,-0.11969418,0.12027841,-0.12309734,0.10396391,0.02758474,0.01331584,-0.010737741,0.0020537756,-0.003385866,0.044098854,-0.22193201,-0.014785939,0.2428956,0.17518121,0.0039809737,-0.0154258255,-0.73938704,0.050710384,0.0071201776,-0.12473193,0.1913867,-0.0007420954,-0.026823029,-0.23865934,0.19968101,-0.32251206,0.0024384123,0.010490592,0.22805598,-0.027551359,-0.0015559421,-0.032233,0.0032065536,0.0044988147,-0.015982427,3075406,0,0.026436374,24.5,W
-0.7854152,0.45915657,-0.032650024,0.0034719557,-0.12797925,-0.15446503,0.10353731,0.09867379,-0.37388065,-0.107670754,-0.05211788,-0.16850087,-0.14212516,-0.05165509,0.022266038,0.006998996,-0.012605281,0.004117916,-0.002436734,0.045625854,-0.19089095,-0.022247434,0.052326307,-0.26169425,0.003928866,-0.00070784154,-0.9341119,0.033419702,0.0057079904,-0.10250223,0.43657807,0.0048973616,-0.034121193,-0.35861576,0.29062176,-0.3721483,0.0030138951,0.006242485,-0.005586034,-0.010336865,7.178486e-05,-0.09280305,-0.03452914,0.00589976,-0.02588626,3081458,0,0.0054333555,35.95,W
-0.5657254,0.28860128,-0.015859675,0.0045050397,-0.07381554,0.88005716,0.08671951,-1.2690021,-0.006402701,-0.11039949,0.10969483,-0.083198704,-0.15592098,-0.014650097,0.16203254,0.013315446,0.07530977,-0.040703513,-0.0022420404,-0.009169391,0.088634886,-0.032562453,-0.4113368,-0.26170278,0.009417457,0.038347695,0.077195786,-0.15702738,-0.008386098,-0.06449489,-0.04021149,0.030794198,-0.016728466,0.02964051,0.01258414,0.063668445,-0.0015324734,0.0050111623,-0.007381503,-0.0019113625,-0.00053248723,-0.033236314,-0.02947667,-0.009311435,-0.026544306,3196117,0,0.021614088,50.0,H
-0.55676156,0.19145115,-0.041741963,0.0011186614,-0.084417984,-0.050124317,0.118889876,0.12779531,0.081028625,-0.136022,0.24973775,0.12638009,-0.12060567,0.059695523,0.025490195,0.01165148,-0.0118706245,0.003622239,0.0012958482,0.040810753,-0.2011354,-0.012632251,0.049074825,0.1451669,0.004145141,-0.025836173,-1.0862567,0.16574074,0.0028712787,-0.15003228,0.20283899,0.0030502365,-0.06221641,-0.0319646,0.10271149,0.075119354,-0.007804908,0.006500365,-0.0072303927,-0.0019321725,-0.00090552116,0.017594256,-0.02189727,0.0018613613,-0.012644293,3503743,0,0.04120911,57.95,W
0.05294928,-0.09556783,0.042675056,0.0060477075,-0.07717807,0.8657222,0.099673636,-1.3231087,0.010486574,-0.17637938,-0.02059697,0.061693195,-0.12830412,0.018174838,0.04415833,0.013876443,-0.017206697,-0.0035865537,-0.0020173169,0.041361503,-0.15765207,-0.030674798,-0.1807329,-0.22948979,0.004457217,-0.03735092,0.16511306,-0.13409059,-0.010556763,-0.04528793,-0.027871707,0.008217212,-0.053358328,0.0047900756,-0.030144181,0.047958925,-0.00055702485,0.0054594306,-0.008642235,-0.009673951,-0.0015665817,0.027327627,-0.007145401,0.0025095742,-0.01077415,3066427,0,0.025693567,117.0,W
-0.5154342,0.24546093,0.04657694,0.005983211,-0.07531781,0.8861692,0.09657089,-1.2628654,-0.124636464,-0.18336326,-0.11635228,-0.10000625,-0.13593012,-0.14096713,0.032342777,0.014233755,-0.018834077,0.0054812194,-0.0039189146,0.044936933,-0.22276394,-0.032819442,-0.21617182,-0.16821988,0.0043868525,-0.055151705,0.20200299,-0.12838893,-0.0035778661,-0.033261616,-0.024975665,-0.01501471,-0.038519505,-0.00013481943,0.21745919,0.029585946,0.0019960213,0.006415844,-0.005758035,-0.00828503,-0.0018912738,0.009001961,-0.010725603,0.0032104955,-0.012653211,3413206,0,0.015631024,59.0,W
